	region
15267x24874	0.0
15579x25053	0.0
15267x25233	0.0
15579x25412	0.0
16195x6392	1.0
15883x6572	1.0
16195x6751	1.0
15883x6931	1.0
16195x7110	1.0
15883x7290	1.0
16195x7469	1.0
15883x7649	1.0
16195x7828	1.0
15883x8007	1.0
16196x8187	1.0
15883x8366	1.0
16196x8546	1.0
15884x8725	1.0
16196x8904	1.0
15884x9084	0.0
16196x9263	0.0
15884x9443	0.0
16196x9622	0.0
15884x9802	0.0
16196x9981	0.0
15884x10161	0.0
16197x10340	0.0
15884x10519	0.0
16197x10699	0.0
15885x10878	0.0
16197x11058	0.0
15885x11237	0.0
16197x11416	0.0
15885x11596	0.0
16197x11775	0.0
15885x11955	0.0
16197x12134	0.0
15885x12314	0.0
16198x12493	0.0
15885x12673	0.0
16198x12852	0.0
15886x13031	0.0
16198x13211	0.0
15886x13390	0.0
16198x13570	0.0
15886x13749	0.0
16198x13928	0.0
15886x14108	0.0
16198x14287	0.0
15886x14467	0.0
16199x14646	0.0
15886x14826	0.0
16199x15005	0.0
15887x15185	0.0
16199x15364	0.0
15887x15543	0.0
16199x15723	0.0
15887x15902	0.0
16199x16081	0.0
15887x16261	0.0
16199x16440	0.0
15887x16620	0.0
16200x16799	0.0
15887x16979	0.0
16200x17158	0.0
15888x17338	0.0
16200x17517	0.0
15888x17696	0.0
16200x17876	0.0
15888x18055	0.0
16200x18235	0.0
15888x18414	0.0
16200x18593	0.0
15888x18773	0.0
16201x18952	0.0
15888x19132	0.0
16201x19311	0.0
15889x19491	0.0
16201x19670	0.0
15889x19850	0.0
16201x20029	0.0
15889x20208	0.0
16201x20388	0.0
15889x20567	0.0
16201x20747	0.0
15889x20926	0.0
16202x21105	0.0
15889x21285	0.0
16202x21464	0.0
15890x21644	0.0
16202x21823	0.0
15890x22003	0.0
16202x22182	0.0
15890x22362	0.0
16202x22541	0.0
15890x22720	0.0
16202x22900	0.0
15890x23079	0.0
16203x23259	0.0
15891x23438	0.0
16203x23617	0.0
15891x23797	0.0
16203x23976	0.0
15891x24156	0.0
16203x24335	0.0
15891x24515	0.0
16203x24694	0.0
15891x24874	0.0
16203x25053	0.0
15891x25232	0.0
16204x25412	0.0
16819x6392	1.0
16507x6572	1.0
16819x6751	1.0
16507x6931	1.0
16819x7110	1.0
16507x7289	1.0
16820x7469	1.0
16508x7648	1.0
16820x7828	1.0
16508x8007	1.0
16820x8186	1.0
16508x8366	1.0
16820x8545	1.0
16508x8725	1.0
16820x8904	0.0
16508x9084	0.0
16820x9263	0.0
16508x9443	0.0
16821x9622	0.0
16509x9801	0.0
16821x9981	0.0
16509x10160	0.0
16821x10340	0.0
16509x10519	0.0
16821x10698	0.0
16509x10878	0.0
16821x11057	0.0
16509x11237	0.0
16821x11416	0.0
16509x11596	0.0
16822x11775	0.0
16510x11955	0.0
16822x12134	0.0
16510x12313	0.0
16822x12493	0.0
16510x12672	0.0
16822x12852	0.0
16510x13031	0.0
16822x13210	0.0
16510x13390	0.0
16822x13569	0.0
16510x13749	0.0
16823x13928	0.0
16511x14108	0.0
16823x14287	0.0
16511x14467	0.0
16823x14646	0.0
16511x14825	0.0
16511x15543	0.0
16823x15722	0.0
16511x15902	0.0
16824x16081	0.0
16512x16261	0.0
16824x16440	0.0
16512x16620	0.0
16824x16799	0.0
16512x16978	0.0
16824x17158	0.0
16512x17337	0.0
16824x17517	0.0
16512x17696	0.0
16825x17875	0.0
16512x18055	0.0
16825x18234	0.0
16513x18414	0.0
16825x18593	0.0
16513x18773	0.0
16825x18952	0.0
16513x19132	0.0
16825x19311	0.0
16513x19490	0.0
16825x19670	0.0
16513x19849	0.0
16826x20029	0.0
16513x20208	0.0
16826x20387	0.0
16514x20567	0.0
16826x20746	0.0
16514x20926	0.0
16826x21105	0.0
16514x21285	0.0
16826x21464	0.0
16514x21644	0.0
16826x21823	0.0
16514x22002	0.0
16827x22182	0.0
16514x22361	0.0
16827x22541	0.0
16515x22720	0.0
16827x22899	0.0
16515x23079	0.0
16827x23258	0.0
16515x23438	0.0
16827x23617	0.0
16515x23797	0.0
16827x23976	0.0
16515x24156	0.0
16828x24335	0.0
16515x24514	0.0
16828x24694	0.0
16516x24873	0.0
16828x25053	0.0
16516x25232	0.0
16828x25411	0.0
17444x6392	1.0
17131x6571	1.0
17444x6751	1.0
17132x6930	1.0
17444x7110	1.0
17132x7289	1.0
17444x7468	1.0
17132x7648	1.0
17444x7827	1.0
17132x8007	1.0
17444x8186	1.0
17132x8366	1.0
17445x8545	1.0
17132x8725	1.0
17445x8904	0.0
17133x9083	0.0
17445x9263	0.0
17133x9442	0.0
17445x9622	0.0
17133x9801	0.0
17445x9980	0.0
17133x10160	0.0
17445x10339	0.0
17133x10519	0.0
17446x10698	0.0
17133x10878	0.0
17446x11057	0.0
17134x11237	0.0
17446x11416	0.0
17134x11595	0.0
17446x11775	0.0
17134x11954	0.0
17446x12134	0.0
17134x12313	0.0
17446x12492	0.0
17134x12672	0.0
17447x12851	0.0
17134x13031	0.0
17447x13210	0.0
17135x13390	0.0
17447x13569	0.0
17135x13748	0.0
17447x13928	0.0
17135x14107	0.0
17447x14287	0.0
17135x14466	0.0
17447x14645	0.0
17135x14825	0.0
17136x15543	0.0
17448x15722	0.0
17136x15902	0.0
17448x16081	0.0
17136x16260	0.0
17448x16440	0.0
17136x16619	0.0
17448x16799	0.0
17136x16978	0.0
17449x17157	0.0
17136x17337	0.0
17449x17516	0.0
17137x17696	0.0
17449x17875	0.0
17137x18055	0.0
17449x18234	0.0
17137x18414	0.0
17449x18593	0.0
17137x18772	0.0
17449x18952	0.0
17137x19131	0.0
17450x19311	0.0
17137x19490	0.0
17450x19669	0.0
17138x19849	0.0
17450x20028	0.0
17138x20208	0.0
17450x20387	0.0
17138x20567	0.0
17450x20746	0.0
17138x20926	0.0
17450x21105	0.0
17138x21284	0.0
17451x21464	0.0
17138x21643	0.0
17451x21823	0.0
17139x22002	0.0
17451x22181	0.0
17139x22361	0.0
17451x22540	0.0
17139x22720	0.0
17451x22899	0.0
17139x23079	0.0
17451x23258	0.0
17139x23438	0.0
17452x23617	0.0
17139x23796	0.0
17452x23976	0.0
17140x24155	0.0
17452x24335	0.0
17140x24514	0.0
17452x24693	0.0
17140x24873	0.0
17452x25052	0.0
17140x25232	0.0
17452x25411	0.0
18068x6392	0.0
17756x6571	0.0
18068x6750	0.0
17756x6930	0.0
18068x7109	0.0
17756x7289	0.0
18068x7468	0.0
17756x7648	1.0
18069x7827	0.0
17756x8007	1.0
18069x8186	0.0
17757x8365	1.0
18069x8545	0.0
17757x8724	0.0
18069x8904	0.0
17757x9083	0.0
18069x9262	0.0
17757x9442	0.0
18069x9621	0.0
17757x9801	0.0
18070x9980	0.0
17758x10160	0.0
18070x10339	0.0
17758x10519	0.0
18070x10698	0.0
17758x10877	0.0
18070x11057	0.0
17758x11236	0.0
18070x11416	0.0
17758x11595	0.0
18070x11774	0.0
17758x11954	0.0
18071x12133	0.0
17759x12313	0.0
18071x12492	0.0
17759x12672	0.0
18071x12851	0.0
17759x13030	0.0
18071x13210	0.0
17759x13389	0.0
18071x13569	0.0
17759x13748	0.0
18071x13927	0.0
17759x14107	0.0
18072x14286	0.0
17760x14466	0.0
18072x14645	0.0
17760x14825	0.0
17760x15542	0.0
17760x15901	0.0
18072x16081	0.0
17760x16260	0.0
18073x16439	0.0
17761x16619	0.0
18073x16798	0.0
17761x16978	0.0
18073x17157	0.0
17761x17337	0.0
18073x17516	0.0
17761x17696	0.0
18073x17875	0.0
17761x18054	0.0
18073x18234	0.0
17761x18413	0.0
18074x18593	0.0
17762x18772	0.0
18074x18951	0.0
17762x19131	0.0
18074x19310	0.0
17762x19490	0.0
18074x19669	0.0
17762x19849	0.0
18074x20028	0.0
17762x20208	0.0
18075x20387	0.0
17762x20566	0.0
18075x20746	0.0
17763x20925	0.0
18075x21105	0.0
17763x21284	0.0
18075x21463	0.0
17763x21643	0.0
18075x21822	0.0
17763x22002	0.0
18075x22181	0.0
17763x22361	0.0
18076x22540	0.0
17763x22720	0.0
18076x22899	0.0
17764x23078	0.0
18076x23258	0.0
17764x23437	0.0
18076x23617	0.0
17764x23796	0.0
18076x23975	0.0
17764x24155	0.0
18076x24334	0.0
17764x24514	0.0
18077x24693	0.0
17764x24873	0.0
18077x25052	0.0
17765x25232	0.0
18077x25411	0.0
18692x6391	0.0
18380x6571	0.0
18693x6750	0.0
18380x6930	0.0
18693x7109	0.0
18381x7289	0.0
18693x7468	0.0
18381x7647	0.0
18693x7827	0.0
18381x8006	0.0
18693x8186	0.0
18381x8365	0.0
18693x8544	0.0
18381x8724	0.0
18694x8903	0.0
18381x9083	0.0
18694x9262	0.0
18382x9442	0.0
18694x9621	0.0
18382x9801	0.0
18694x9980	0.0
18382x10159	0.0
18694x10339	0.0
18382x10518	0.0
18694x10697	0.0
18382x10877	0.0
18695x11056	0.0
18382x11236	0.0
18695x11415	0.0
18383x11595	0.0
18695x11774	0.0
18383x11954	0.0
18695x12133	0.0
18383x12312	0.0
18695x12492	0.0
18383x12671	0.0
18695x12851	0.0
18383x13030	0.0
18696x13209	0.0
18383x13389	0.0
18696x13568	0.0
18384x13748	0.0
18696x13927	0.0
18384x14107	0.0
18696x14286	0.0
18384x14466	0.0
18696x14645	0.0
18384x14824	0.0
18385x16260	0.0
18385x16619	0.0
18697x16798	0.0
18385x16978	0.0
18697x17157	0.0
18385x17336	0.0
18698x17516	0.0
18385x17695	0.0
18698x17875	0.0
18386x18054	0.0
18698x18233	0.0
18386x18413	0.0
18698x18592	0.0
18386x18772	0.0
18698x18951	0.0
18386x19131	0.0
18698x19310	0.0
18386x19490	0.0
18699x19669	0.0
18386x19848	0.0
18699x20028	0.0
18387x20207	0.0
18699x20387	0.0
18387x20566	0.0
18699x20745	0.0
18387x20925	0.0
18699x21104	0.0
18387x21284	0.0
18699x21463	0.0
18387x21643	0.0
18700x21822	0.0
18387x22002	0.0
18700x22181	0.0
18388x22360	0.0
18700x22540	0.0
18388x22719	0.0
18700x22899	0.0
18388x23078	0.0
18700x23257	0.0
18388x23437	0.0
18700x23616	0.0
18388x23796	0.0
18701x23975	0.0
18388x24155	0.0
18701x24334	0.0
18389x24514	0.0
18701x24693	0.0
18389x24872	0.0
18701x25052	0.0
18389x25231	0.0
18701x25411	0.0
19317x6391	0.0
19005x6571	0.0
19317x6750	0.0
19005x6929	0.0
19317x7109	0.0
19005x7288	0.0
19317x7468	0.0
19005x7647	0.0
19317x7826	0.0
19005x8006	0.0
19318x8185	0.0
19005x8365	0.0
19318x8544	0.0
19006x8724	0.0
19318x8903	0.0
19006x9083	0.0
19318x9262	0.0
19006x9441	0.0
19318x9621	0.0
19006x9800	0.0
19318x9979	0.0
19006x10159	0.0
19319x10338	0.0
19006x10518	0.0
19319x10697	0.0
19007x10877	0.0
19319x11056	0.0
19007x11236	0.0
19319x11415	0.0
19007x11594	0.0
19319x11774	0.0
19007x11953	0.0
19319x12133	0.0
19007x12312	0.0
19320x12491	0.0
19007x12671	0.0
19320x12850	0.0
19008x13030	0.0
19320x13209	0.0
19008x13389	0.0
19320x13568	0.0
19008x13748	0.0
19320x13927	0.0
19008x14106	0.0
19320x14286	0.0
19008x14465	0.0
19321x14645	0.0
19009x14824	0.0
19321x16080	0.0
19322x16798	0.0
19010x16977	0.0
19322x17157	0.0
19010x17336	0.0
19322x17515	0.0
19010x17695	0.0
19322x17874	0.0
19010x18054	0.0
19322x18233	0.0
19010x18413	0.0
19322x18592	0.0
19010x18772	0.0
19323x18951	0.0
19011x19130	0.0
19323x19310	0.0
19011x19489	0.0
19323x19669	0.0
19011x19848	0.0
19323x20027	0.0
19011x20207	0.0
19323x20386	0.0
19011x20566	0.0
19323x20745	0.0
19011x20925	0.0
19324x21104	0.0
19012x21284	0.0
19324x21463	0.0
19012x21642	0.0
19324x21822	0.0
19012x22001	0.0
19324x22181	0.0
19012x22360	0.0
19324x22539	0.0
19012x22719	0.0
19324x22898	0.0
19012x23078	0.0
19325x23257	0.0
19013x23437	0.0
19325x23616	0.0
19013x23796	0.0
19325x23975	0.0
19013x24154	0.0
19325x24334	0.0
19013x24513	0.0
19325x24693	0.0
19013x24872	0.0
19326x25051	0.0
19013x25231	0.0
19326x25410	0.0
19941x6391	0.0
19629x6570	0.0
19941x6750	0.0
19629x6929	0.0
19942x7108	0.0
19629x7288	0.0
19942x7467	0.0
19630x7647	0.0
19942x7826	0.0
19630x8006	0.0
19942x8185	0.0
19630x8364	0.0
19942x8544	0.0
19630x8723	0.0
19942x8903	0.0
19630x9082	0.0
19943x9261	0.0
19630x9441	0.0
19943x9620	0.0
19631x9800	0.0
19943x9979	0.0
19631x10159	0.0
19943x10338	0.0
19631x10518	0.0
19943x10697	0.0
19631x10876	0.0
19943x11056	0.0
19631x11235	0.0
19944x11415	0.0
19631x11594	0.0
19944x11773	0.0
19632x11953	0.0
19944x12132	0.0
19632x12312	0.0
19944x12491	0.0
19632x12671	0.0
19944x12850	0.0
19632x13030	0.0
19944x13209	0.0
19632x13388	0.0
19945x13568	0.0
19632x13747	0.0
19945x13927	0.0
19633x14106	0.0
19945x14285	0.0
19633x14465	0.0
19945x14644	0.0
19633x14824	0.0
19634x16977	0.0
19946x17156	0.0
19634x17336	0.0
19946x17515	0.0
19634x17695	0.0
19947x17874	0.0
19634x18054	0.0
19947x18233	0.0
19635x18412	0.0
19947x18592	0.0
19635x18771	0.0
19947x18951	0.0
19635x19130	0.0
19947x19309	0.0
19635x19489	0.0
19947x19668	0.0
19635x19848	0.0
19948x20027	0.0
19635x20207	0.0
19948x20386	0.0
19636x20566	0.0
19948x20745	0.0
19636x20924	0.0
19948x21104	0.0
19636x21283	0.0
19948x21463	0.0
19636x21642	0.0
19948x21821	0.0
19636x22001	0.0
19949x22180	0.0
19636x22360	0.0
19949x22539	0.0
19637x22719	0.0
19949x22898	0.0
19637x23078	0.0
19949x23257	0.0
19637x23436	0.0
19949x23616	0.0
19637x23795	0.0
19949x23975	0.0
19637x24154	0.0
19950x24333	0.0
19637x24513	0.0
19950x24692	0.0
19638x24872	0.0
19950x25051	0.0
19638x25231	0.0
19950x25410	0.0
20253x6570	0.0
20566x6749	0.0
20254x6929	0.0
20566x7108	0.0
20254x7288	0.0
20566x7467	0.0
20254x7646	0.0
20566x7826	0.0
20254x8005	0.0
20566x8185	0.0
20254x8364	0.0
20567x8543	0.0
20254x8723	0.0
20567x8902	0.0
20255x9082	0.0
20567x9261	0.0
20255x9441	0.0
20567x9620	0.0
20255x9800	0.0
20567x9979	0.0
20255x10158	0.0
20567x10338	0.0
20255x10517	0.0
20568x10697	0.0
20255x10876	0.0
20568x11055	0.0
20256x11235	0.0
20568x11414	0.0
20256x11594	0.0
20568x11773	0.0
20256x11953	0.0
20568x12132	0.0
20256x12312	0.0
20568x12491	0.0
20256x12670	0.0
20569x12850	0.0
20256x13029	0.0
20569x13209	0.0
20257x13388	0.0
20569x13567	0.0
20257x13747	0.0
20569x13926	0.0
20257x14106	0.0
20569x14285	0.0
20257x14465	0.0
20569x14644	0.0
20571x17156	0.0
20571x17515	0.0
20259x17694	0.0
20571x17874	0.0
20259x18053	0.0
20571x18233	0.0
20259x18412	0.0
20571x18591	0.0
20259x18771	0.0
20571x18950	0.0
20259x19130	0.0
20572x19309	0.0
20260x19489	0.0
20572x19668	0.0
20260x19848	0.0
20572x20027	0.0
20260x20206	0.0
20572x20386	0.0
20260x20565	0.0
20572x20745	0.0
20260x20924	0.0
20572x21103	0.0
20260x21283	0.0
20573x21462	0.0
20261x21642	0.0
20573x21821	0.0
20261x22001	0.0
20573x22180	0.0
20261x22360	0.0
20573x22539	0.0
20261x22718	0.0
20573x22898	0.0
20261x23077	0.0
20573x23257	0.0
20261x23436	0.0
20574x23615	0.0
20262x23795	0.0
20574x23974	0.0
20262x24154	0.0
20574x24333	0.0
20262x24513	0.0
20574x24692	0.0
20262x24872	0.0
20574x25051	0.0
20262x25230	0.0
20574x25410	0.0
20878x6928	0.0
21190x7108	0.0
20878x7287	0.0
21190x7467	0.0
20878x7646	0.0
21191x7825	0.0
20879x8005	0.0
21191x8184	0.0
20879x8364	0.0
21191x8543	0.0
20879x8723	0.0
21191x8902	0.0
20879x9082	0.0
21191x9261	0.0
20879x9440	0.0
21191x9620	0.0
20879x9799	0.0
21192x9979	0.0
20880x10158	0.0
21192x10337	0.0
20880x10517	0.0
21192x10696	0.0
20880x10876	0.0
21192x11055	0.0
20880x11235	0.0
21192x11414	0.0
20880x11594	0.0
21193x11773	0.0
20880x11952	0.0
21193x12132	0.0
20881x12311	0.0
21193x12491	0.0
20881x12670	0.0
21193x12849	0.0
20881x13029	0.0
21193x13208	0.0
20881x13388	0.0
21193x13567	0.0
20881x13747	0.0
21194x13926	0.0
20881x14106	0.0
21194x14285	0.0
20882x14464	0.0
20883x17335	0.0
21195x17515	0.0
20883x17694	0.0
21195x17873	0.0
20883x18053	0.0
21196x18232	0.0
20883x18412	0.0
21196x18591	0.0
20884x18771	0.0
21196x18950	0.0
20884x19130	0.0
21196x19309	0.0
20884x19488	0.0
21196x19668	0.0
20884x19847	0.0
21196x20027	0.0
20884x20206	0.0
21197x20385	0.0
20884x20565	0.0
21197x20744	0.0
20885x20924	0.0
21197x21103	0.0
20885x21283	0.0
21197x21462	0.0
20885x21642	0.0
21197x21821	0.0
20885x22000	0.0
21197x22180	0.0
20885x22359	0.0
21198x22539	0.0
20885x22718	0.0
21198x22897	0.0
20886x23077	0.0
21198x23256	0.0
20886x23436	0.0
21198x23615	0.0
20886x23795	0.0
21198x23974	0.0
20886x24154	0.0
21198x24333	0.0
20886x24512	0.0
21199x24692	0.0
20886x24871	0.0
21199x25051	0.0
20887x25230	0.0
21199x25409	0.0
21503x7287	0.0
21503x7646	0.0
21815x7825	0.0
21503x8005	0.0
21815x8184	0.0
21503x8364	0.0
21815x8543	0.0
21503x8722	0.0
21816x8902	0.0
21503x9081	0.0
21816x9261	0.0
21504x9440	0.0
21816x9619	0.0
21504x9799	0.0
21816x9978	0.0
21504x10158	0.0
21816x10337	0.0
21504x10517	0.0
21816x10696	0.0
21504x10876	0.0
21817x11055	0.0
21504x11234	0.0
21817x11414	0.0
21505x11593	0.0
21817x11773	0.0
21505x11952	0.0
21817x12131	0.0
21505x12311	0.0
21817x12490	0.0
21505x12670	0.0
21817x12849	0.0
21505x13029	0.0
21818x13208	0.0
21505x13388	0.0
21818x13567	0.0
21506x13746	0.0
21818x13926	0.0
21506x14105	0.0
21818x14285	0.0
21506x14464	0.0
21507x17335	0.0
21820x17514	0.0
21507x17694	0.0
21820x17873	0.0
21508x18053	0.0
21820x18232	0.0
21508x18412	0.0
21820x18591	0.0
21508x18770	0.0
21820x18950	0.0
21508x19129	0.0
21820x19309	0.0
21508x19488	0.0
21821x19667	0.0
21508x19847	0.0
21821x20026	0.0
21509x20206	0.0
21821x20385	0.0
21509x20565	0.0
21821x20744	0.0
21509x20924	0.0
21821x21103	0.0
21509x21282	0.0
21821x21462	0.0
21509x21641	0.0
21822x21821	0.0
21510x22000	0.0
21822x22179	0.0
21510x22359	0.0
21822x22538	0.0
21510x22718	0.0
21822x22897	0.0
21510x23077	0.0
21822x23256	0.0
21510x23436	0.0
21822x23615	0.0
21510x23794	0.0
21823x23974	0.0
21511x24153	0.0
21823x24333	0.0
21511x24512	0.0
21823x24691	0.0
21511x24871	0.0
21823x25050	0.0
21511x25230	0.0
21823x25409	0.0
22127x8004	0.0
22440x8184	0.0
22128x8363	0.0
22440x8543	0.0
22128x8722	0.0
22440x8901	0.0
22128x9081	0.0
22440x9260	0.0
22128x9440	0.0
22440x9619	0.0
22128x9799	0.0
22440x9978	0.0
22128x10158	0.0
22441x10337	0.0
22129x10516	0.0
22441x10696	0.0
22129x10875	0.0
22441x11055	0.0
22129x11234	0.0
22441x11413	0.0
22129x11593	0.0
22441x11772	0.0
22129x11952	0.0
22441x12131	0.0
22129x12311	0.0
22442x12490	0.0
22130x12670	0.0
22442x12849	0.0
22130x13028	0.0
22442x13208	0.0
22130x13387	0.0
22442x13567	0.0
22130x13746	0.0
22442x13925	0.0
22130x14105	0.0
22442x14284	0.0
22130x14464	0.0
22444x17514	0.0
22132x17694	0.0
22444x17873	0.0
22132x18052	0.0
22444x18232	0.0
22132x18411	0.0
22445x18591	0.0
22132x18770	0.0
22445x18949	0.0
22133x19129	0.0
22445x19308	0.0
22133x19488	0.0
22445x19667	0.0
22133x19847	0.0
22445x20026	0.0
22133x20206	0.0
22445x20385	0.0
22133x20564	0.0
22446x20744	0.0
22133x20923	0.0
22446x21103	0.0
22134x21282	0.0
22446x21461	0.0
22134x21641	0.0
22446x21820	0.0
22134x22000	0.0
22446x22179	0.0
22134x22359	0.0
22446x22538	0.0
22134x22718	0.0
22447x22897	0.0
22134x23076	0.0
22447x23256	0.0
22135x23435	0.0
22447x23615	0.0
22135x23794	0.0
22447x23973	0.0
22135x24153	0.0
22447x24332	0.0
22135x24512	0.0
22447x24691	0.0
22135x24871	0.0
22448x25050	0.0
22135x25230	0.0
22448x25409	0.0
22752x8363	0.0
23064x8542	0.0
22752x8722	0.0
23064x8901	0.0
22752x9081	0.0
23065x9260	0.0
22752x9440	0.0
23065x9619	0.0
22753x9798	0.0
23065x9978	0.0
22753x10157	0.0
23065x10337	0.0
22753x10516	0.0
23065x10695	0.0
22753x10875	0.0
23065x11054	0.0
22753x11234	0.0
23066x11413	0.0
22753x11593	0.0
23066x11772	0.0
22754x11952	0.0
23066x12131	0.0
22754x12310	0.0
23066x12490	0.0
22754x12669	0.0
23066x12849	0.0
22754x13028	0.0
23066x13207	0.0
22754x13387	0.0
23067x13566	0.0
22754x13746	0.0
23067x13925	0.0
22755x14105	0.0
22756x17334	0.0
23068x17514	0.0
22756x17693	0.0
23069x17873	0.0
22756x18052	0.0
23069x18231	0.0
22757x18411	0.0
23069x18590	0.0
22757x18770	0.0
23069x18949	0.0
22757x19129	0.0
23069x19308	0.0
22757x19488	0.0
23069x19667	0.0
22757x19846	0.0
23070x20026	0.0
22757x20205	0.0
23070x20385	0.0
22758x20564	0.0
23070x20743	0.0
22758x20923	0.0
23070x21102	0.0
22758x21282	0.0
23070x21461	0.0
22758x21641	0.0
23070x21820	0.0
22758x22000	0.0
23071x22179	0.0
22758x22358	0.0
23071x22538	0.0
22759x22717	0.0
23071x22897	0.0
22759x23076	0.0
23071x23255	0.0
22759x23435	0.0
23071x23614	0.0
22759x23794	0.0
23071x23973	0.0
22759x24153	0.0
23072x24332	0.0
22759x24512	0.0
23072x24691	0.0
22760x24870	0.0
23072x25050	0.0
22760x25229	0.0
23072x25409	0.0
23377x9798	0.0
23689x9977	0.0
23377x10157	0.0
23689x10336	0.0
23377x10516	0.0
23690x10695	0.0
23378x10875	0.0
23690x11054	0.0
23378x11234	0.0
23690x11413	0.0
23378x11592	0.0
23690x11772	0.0
23378x11951	0.0
23690x12131	0.0
23378x12310	0.0
23690x12489	0.0
23378x12669	0.0
23691x12848	0.0
23379x13028	0.0
23691x13207	0.0
23379x13387	0.0
23691x13566	0.0
23379x13746	0.0
23379x14104	0.0
23380x16975	0.0
23693x17513	0.0
23381x17693	0.0
23693x17872	0.0
23381x18052	0.0
23693x18231	0.0
23381x18411	0.0
23693x18590	0.0
23381x18770	0.0
23694x18949	0.0
23381x19128	0.0
23694x19308	0.0
23382x19487	0.0
23694x19667	0.0
23382x19846	0.0
23694x20025	0.0
23382x20205	0.0
23694x20384	0.0
23382x20564	0.0
23694x20743	0.0
23382x20923	0.0
23695x21102	0.0
23382x21282	0.0
23695x21461	0.0
23383x21640	0.0
23695x21820	0.0
23383x21999	0.0
23695x22179	0.0
23383x22358	0.0
23695x22537	0.0
23383x22717	0.0
23695x22896	0.0
23383x23076	0.0
23696x23255	0.0
23383x23435	0.0
23696x23614	0.0
23384x23794	0.0
23696x23973	0.0
23384x24152	0.0
23696x24332	0.0
23384x24511	0.0
23696x24691	0.0
23384x24870	0.0
23696x25049	0.0
23384x25229	0.0
23697x25408	0.0
24002x10516	0.0
24002x10874	0.0
24314x11054	0.0
24002x11233	0.0
24314x11413	0.0
24002x11592	0.0
24315x11771	0.0
24002x11951	0.0
24315x12130	0.0
24003x12310	0.0
24315x12489	0.0
24003x12669	0.0
24003x13028	0.0
24004x16257	0.0
24005x18052	0.0
24318x18231	0.0
24005x18410	0.0
24318x18590	0.0
24006x18769	0.0
24318x18949	0.0
24006x19128	0.0
24318x19307	0.0
24006x19487	0.0
24318x19666	0.0
24006x19846	0.0
24318x20025	0.0
24006x20205	0.0
24319x20384	0.0
24006x20564	0.0
24319x20743	0.0
24007x20922	0.0
24319x21102	0.0
24007x21281	0.0
24319x21461	0.0
24007x21640	0.0
24319x21819	0.0
24007x21999	0.0
24319x22178	0.0
24007x22358	0.0
24320x22537	0.0
24007x22717	0.0
24320x22896	0.0
24008x23076	0.0
24320x23255	0.0
24008x23434	0.0
24320x23614	0.0
24008x23793	0.0
24320x23973	0.0
24008x24152	0.0
24320x24331	0.0
24008x24511	0.0
24321x24690	0.0
24008x24870	0.0
24321x25049	0.0
24009x25229	0.0
24321x25408	0.0
24630x17692	0.0
24630x18410	0.0
24630x18769	0.0
24942x18948	0.0
24630x19128	0.0
24942x19307	0.0
24630x19487	0.0
24943x19666	0.0
24631x19846	0.0
24943x20025	0.0
24631x20204	0.0
24943x20384	0.0
24631x20563	0.0
24943x20743	0.0
24631x20922	0.0
24943x21101	0.0
24631x21281	0.0
24943x21460	0.0
24631x21640	0.0
24944x21819	0.0
24632x21999	0.0
24944x22178	0.0
24632x22358	0.0
24944x22537	0.0
24632x22716	0.0
24944x22896	0.0
24632x23075	0.0
24944x23255	0.0
24632x23434	0.0
24945x23613	0.0
24632x23793	0.0
24945x23972	0.0
24633x24152	0.0
24945x24331	0.0
24633x24511	0.0
24945x24690	0.0
24633x24870	0.0
24945x25049	0.0
24633x25228	0.0
24945x25408	0.0
25255x19128	0.0
25255x19486	0.0
25567x19666	0.0
25255x19845	0.0
25567x20025	0.0
25255x20204	0.0
25567x20383	0.0
25255x20563	0.0
25568x20742	0.0
25255x20922	0.0
25568x21101	0.0
25256x21281	0.0
25568x21460	0.0
25256x21640	0.0
25568x21819	0.0
25256x21998	0.0
25568x22178	0.0
25256x22357	0.0
25568x22537	0.0
25256x22716	0.0
25569x22895	0.0
25256x23075	0.0
25569x23254	0.0
25257x23434	0.0
25569x23613	0.0
25257x23793	0.0
25569x23972	0.0
25257x24152	0.0
25569x24331	0.0
25257x24510	0.0
25569x24690	0.0
25257x24869	0.0
25570x25048	0.0
25257x25228	0.0
25570x25407	0.0
