	region
12079x16213	0.0
11762x16395	0.0
12079x16577	0.0
11762x16759	0.0
12079x16942	0.0
11762x17124	0.0
12079x17306	0.0
11762x17488	0.0
12079x17670	0.0
11762x17853	0.0
12079x18035	0.0
11762x18217	1.0
12079x18399	1.0
11762x18582	1.0
12079x18764	1.0
11762x18946	1.0
12079x19128	1.0
11762x19310	1.0
12079x19493	1.0
11762x19675	1.0
12080x19857	1.0
11762x20039	1.0
12080x20222	1.0
11763x20404	1.0
12080x20586	1.0
11763x20768	1.0
12080x20950	1.0
11763x21133	1.0
12080x21315	1.0
11763x21497	1.0
12080x21679	1.0
11763x21862	1.0
12080x22044	1.0
11763x22226	1.0
12080x22408	1.0
11763x22591	1.0
11763x23319	0.0
12080x23502	0.0
11763x23684	0.0
12080x23866	0.0
11763x24048	0.0
12080x24230	0.0
11763x24413	0.0
12080x24595	0.0
11763x24777	0.0
12080x24959	0.0
11763x25142	0.0
12081x25324	0.0
11763x25506	0.0
12081x25688	0.0
11764x25871	0.0
12081x26053	0.0
11764x26235	0.0
12081x26417	0.0
11764x26599	0.0
12081x26782	0.0
11764x26964	0.0
12081x27146	0.0
11764x27328	0.0
12081x27511	0.0
11764x27693	0.0
12081x27875	0.0
12711x6372	1.0
12711x6737	1.0
12394x6919	1.0
12711x7101	1.0
12394x7284	1.0
12711x7466	1.0
12394x7648	1.0
12711x7830	1.0
12394x8012	1.0
12712x8195	1.0
12394x8377	1.0
12712x8559	1.0
12395x8741	1.0
12712x8924	1.0
12395x9106	1.0
12712x9288	1.0
12395x9470	1.0
12712x9652	1.0
12395x9835	1.0
12712x10017	1.0
12395x10199	1.0
12712x10381	1.0
12395x10564	1.0
12712x10746	1.0
12395x10928	1.0
12712x11110	1.0
12395x11293	1.0
12712x11475	1.0
12395x11657	1.0
12712x11839	1.0
12395x12021	1.0
12712x12204	0.0
12395x12386	1.0
12712x12568	0.0
12395x12750	0.0
12712x12932	0.0
12395x13115	0.0
12712x13297	0.0
12395x13479	0.0
12713x13661	0.0
12395x13844	0.0
12713x14026	0.0
12396x14208	0.0
12713x14390	0.0
12396x14573	0.0
12713x14755	0.0
12396x14937	0.0
12713x15119	0.0
12396x15301	0.0
12713x15484	0.0
12396x15666	0.0
12713x15848	0.0
12396x16030	0.0
12713x16213	0.0
12396x16395	0.0
12713x16577	0.0
12396x16759	0.0
12713x16941	0.0
12396x17124	0.0
12713x17306	0.0
12396x17488	0.0
12713x17670	0.0
12396x17853	0.0
12713x18035	0.0
12396x18217	1.0
12713x18399	1.0
12396x18581	1.0
12713x18764	1.0
12396x18946	1.0
12714x19128	1.0
12396x19310	1.0
12714x19493	1.0
12397x19675	1.0
12714x19857	1.0
12397x20039	1.0
12714x20221	1.0
12397x20404	1.0
12714x20586	1.0
12397x20768	1.0
12714x20950	1.0
12397x21133	1.0
12714x21315	1.0
12397x21497	1.0
12714x21679	0.0
12397x21862	1.0
12714x22044	0.0
12397x22226	1.0
12397x23319	0.0
12714x23501	0.0
12397x23684	0.0
12714x23866	0.0
12397x24048	0.0
12714x24230	0.0
12397x24413	0.0
12715x24595	0.0
12397x24777	0.0
12715x24959	0.0
12398x25142	0.0
12715x25324	0.0
12398x25506	0.0
12715x25688	0.0
12398x25870	0.0
12715x26053	0.0
12398x26235	0.0
12715x26417	0.0
12398x26599	0.0
12715x26782	0.0
12398x26964	0.0
12715x27146	0.0
12398x27328	0.0
12715x27510	0.0
12398x27693	0.0
12715x27875	0.0
13345x6008	1.0
13028x6190	1.0
13345x6372	1.0
13028x6555	1.0
13345x6737	1.0
13028x6919	1.0
13345x7101	1.0
13028x7283	1.0
13346x7466	1.0
13029x7648	1.0
13346x7830	1.0
13029x8012	1.0
13346x8195	1.0
13029x8377	1.0
13346x8559	1.0
13029x8741	1.0
13346x8923	1.0
13029x9106	1.0
13346x9288	1.0
13029x9470	1.0
13346x9652	1.0
13029x9835	1.0
13346x10017	1.0
13029x10199	1.0
13346x10381	1.0
13029x10563	1.0
13346x10746	0.0
13029x10928	1.0
13346x11110	0.0
13029x11292	0.0
13346x11475	0.0
13029x11657	0.0
13346x11839	0.0
13029x12021	0.0
13346x12203	0.0
13029x12386	0.0
13346x12568	0.0
13029x12750	0.0
13347x12932	0.0
13029x13115	0.0
13347x13297	0.0
13030x13479	0.0
13347x13661	0.0
13030x13844	0.0
13347x14026	0.0
13030x14208	0.0
13347x14390	0.0
13030x14572	0.0
13347x14755	0.0
13030x14937	0.0
13347x15119	0.0
13030x15301	0.0
13347x15483	0.0
13030x15666	0.0
13347x15848	0.0
13030x16030	0.0
13347x16212	0.0
13030x16395	0.0
13347x16577	0.0
13030x16759	0.0
13347x16941	0.0
13030x17124	0.0
13347x17306	0.0
13030x17488	0.0
13347x17670	0.0
13030x17852	0.0
13347x18035	0.0
13030x18217	1.0
13348x18399	1.0
13030x18581	1.0
13348x18764	1.0
13031x18946	1.0
13348x19128	1.0
13031x19310	1.0
13348x19492	1.0
13031x19675	1.0
13348x19857	1.0
13031x20039	1.0
13348x20221	1.0
13031x20404	1.0
13348x20586	0.0
13031x20768	1.0
13348x20950	0.0
13031x21133	0.0
13348x21315	0.0
13031x21497	0.0
13348x21679	0.0
13031x21861	0.0
13348x22044	0.0
13031x22226	0.0
13348x22408	0.0
13348x23501	0.0
13031x23684	0.0
13349x23866	0.0
13031x24048	0.0
13349x24230	0.0
13032x24413	0.0
13349x24595	0.0
13032x24777	0.0
13349x24959	0.0
13032x25141	0.0
13349x25324	0.0
13032x25506	0.0
13349x25688	0.0
13032x25870	0.0
13349x26053	0.0
13032x26235	0.0
13349x26417	0.0
13032x26599	0.0
13349x26781	0.0
13032x26964	0.0
13349x27146	0.0
13032x27328	0.0
13349x27510	0.0
13032x27693	0.0
13349x27875	0.0
13979x5643	1.0
13662x5826	1.0
13979x6008	1.0
13662x6190	1.0
13979x6372	1.0
13662x6554	1.0
13980x6737	1.0
13663x6919	1.0
13980x7101	1.0
13663x7283	1.0
13980x7466	1.0
13663x7648	1.0
13980x7830	1.0
13663x8012	1.0
13980x8194	1.0
13663x8377	1.0
13980x8559	1.0
13663x8741	1.0
13980x8923	1.0
13663x9106	1.0
13980x9288	1.0
13663x9470	1.0
13980x9652	1.0
13663x9834	1.0
13980x10017	0.0
13663x10199	1.0
13980x10381	0.0
13663x10563	0.0
13980x10746	0.0
13663x10928	0.0
13980x11110	0.0
13663x11292	0.0
13980x11474	0.0
13663x11657	0.0
13980x11839	0.0
13663x12021	0.0
13981x12203	0.0
13664x12386	0.0
13981x12568	0.0
13664x12750	0.0
13981x12932	0.0
13664x13115	0.0
13981x13297	0.0
13664x13479	0.0
13981x13661	0.0
13664x13843	0.0
13981x14026	0.0
13664x14208	0.0
13981x14390	0.0
13664x14572	0.0
13981x14754	0.0
13664x14937	0.0
13981x15119	0.0
13664x15301	0.0
13981x15483	0.0
13664x15666	0.0
13981x15848	0.0
13664x16030	0.0
13981x16212	0.0
13664x16395	0.0
13981x16577	0.0
13664x16759	0.0
13981x16941	0.0
13664x17123	0.0
13981x17306	0.0
13664x17488	0.0
13982x17670	0.0
13665x17852	0.0
13982x18035	0.0
13665x18217	0.0
13982x18399	0.0
13665x18581	1.0
13982x18763	0.0
13665x18946	1.0
13982x19128	0.0
13665x19310	1.0
13982x19492	0.0
13665x19675	1.0
13982x19857	0.0
13665x20039	0.0
13982x20221	0.0
13665x20403	0.0
13982x20586	0.0
13665x20768	0.0
13982x20950	0.0
13665x21132	0.0
13982x21315	0.0
13665x21497	0.0
13982x21679	0.0
13665x21861	0.0
13982x22043	0.0
13665x22226	0.0
13982x22408	0.0
13665x22590	0.0
13983x23137	0.0
13665x23319	0.0
13983x23501	0.0
13666x23684	0.0
13983x23866	0.0
13666x24048	0.0
13983x24230	0.0
13666x24412	0.0
13983x24595	0.0
13666x24777	0.0
13983x24959	0.0
13666x25141	0.0
13983x25323	0.0
13666x25506	0.0
13983x25688	0.0
13666x25870	0.0
13983x26052	0.0
13666x26235	0.0
13983x26417	0.0
13666x26599	0.0
13983x26781	0.0
13666x26964	0.0
13983x27146	0.0
13666x27328	0.0
13983x27510	0.0
13666x27692	0.0
13983x27875	0.0
14613x5279	1.0
14296x5461	1.0
14613x5643	1.0
14296x5825	1.0
14614x6008	1.0
14297x6190	1.0
14614x6372	1.0
14297x6554	1.0
14614x6737	1.0
14297x6919	1.0
14614x7101	1.0
14297x7283	1.0
14614x7465	1.0
14297x7648	1.0
14614x7830	1.0
14297x8012	1.0
14614x8194	1.0
14297x8377	1.0
14614x8559	1.0
14297x8741	1.0
14614x8923	1.0
14297x9105	1.0
14614x9288	1.0
14297x9470	1.0
14614x9652	0.0
14297x9834	0.0
14614x10017	0.0
14297x10199	0.0
14614x10381	0.0
14297x10563	0.0
14614x10745	0.0
14297x10928	0.0
14614x11110	0.0
14297x11292	0.0
14615x11474	0.0
14298x11657	0.0
14615x11839	0.0
14298x12021	0.0
14615x12203	0.0
14298x12386	0.0
14615x12568	0.0
14298x12750	0.0
14615x12932	0.0
14298x13114	0.0
14615x13297	0.0
14298x13479	0.0
14615x13661	0.0
14298x13843	0.0
14615x14025	0.0
14298x14208	0.0
14615x14390	0.0
14298x14572	0.0
14615x14754	0.0
14298x14937	0.0
14615x15119	0.0
14298x15301	0.0
14615x15483	0.0
14298x15666	0.0
14615x15848	0.0
14298x16030	0.0
14615x16212	0.0
14298x16394	0.0
14615x16577	0.0
14298x16759	0.0
14616x16941	0.0
14299x17123	0.0
14616x17306	0.0
14299x17488	0.0
14616x17670	0.0
14299x17852	0.0
14616x18034	0.0
14299x18217	0.0
14616x18399	0.0
14299x18581	0.0
14616x18763	0.0
14299x18946	0.0
14616x19128	0.0
14299x19310	0.0
14616x19492	0.0
14299x19674	0.0
14616x19857	0.0
14299x20039	0.0
14616x20221	0.0
14299x20403	0.0
14616x20586	0.0
14299x20768	0.0
14616x20950	0.0
14299x21132	0.0
14616x21314	0.0
14299x21497	0.0
14616x21679	0.0
14299x21861	0.0
14616x22043	0.0
14299x22226	0.0
14617x22408	0.0
14617x22772	0.0
14300x22955	0.0
14617x23137	0.0
14300x23319	0.0
14617x23501	0.0
14300x23683	0.0
14617x23866	0.0
14300x24048	0.0
14617x24230	0.0
14300x24412	0.0
14617x24594	0.0
14300x24777	0.0
14617x24959	0.0
14300x25141	0.0
14617x25323	0.0
14300x25506	0.0
14617x25688	0.0
14300x25870	0.0
14617x26052	0.0
14300x26235	0.0
14617x26417	0.0
14300x26599	0.0
14617x26781	0.0
14300x26963	0.0
14617x27146	0.0
14300x27328	0.0
14617x27510	0.0
14300x27692	0.0
14618x27875	0.0
15247x4914	1.0
14930x5096	1.0
15248x5279	1.0
14931x5461	1.0
15248x5643	1.0
14931x5825	1.0
15248x6007	1.0
14931x6190	1.0
15248x6372	1.0
14931x6554	1.0
15248x6736	1.0
14931x6919	1.0
15248x7101	1.0
14931x7283	1.0
15248x7465	1.0
14931x7648	1.0
15248x7830	1.0
14931x8012	1.0
15248x8194	1.0
14931x8376	1.0
15248x8559	1.0
14931x8741	1.0
15248x8923	0.0
14931x9105	1.0
15248x9288	0.0
14931x9470	0.0
15248x9652	0.0
14931x9834	0.0
15248x10016	0.0
14931x10199	0.0
15248x10381	0.0
14931x10563	0.0
15249x10745	0.0
14932x10928	0.0
15249x11110	0.0
14932x11292	0.0
15249x11474	0.0
14932x11656	0.0
15249x11839	0.0
14932x12021	0.0
15249x12203	0.0
14932x12385	0.0
15249x12568	0.0
14932x12750	0.0
15249x12932	0.0
14932x13114	0.0
15249x13296	0.0
14932x13479	0.0
15249x13661	0.0
14932x13843	0.0
15249x14025	0.0
14932x14208	0.0
15249x14390	0.0
14932x14572	0.0
15249x14754	0.0
14932x14937	0.0
15249x15119	0.0
14932x15301	0.0
15249x15483	0.0
14932x15665	0.0
15249x15848	0.0
14932x16030	0.0
15250x16212	0.0
14933x16394	0.0
15250x16576	0.0
14933x16759	0.0
15250x16941	0.0
14933x17123	0.0
15250x17305	0.0
14933x17488	0.0
15250x17670	0.0
14933x17852	0.0
15250x18034	0.0
14933x18217	0.0
15250x18399	0.0
14933x18581	0.0
15250x18763	0.0
14933x18945	0.0
15250x19128	0.0
14933x19310	0.0
15250x19492	0.0
14933x19674	0.0
15250x19857	0.0
14933x20039	0.0
15250x20221	0.0
14933x20403	0.0
15250x20585	0.0
14933x20768	0.0
15250x20950	0.0
14933x21132	0.0
15250x21314	0.0
14933x21497	0.0
15251x21679	0.0
14934x21861	0.0
15251x22043	0.0
14934x22226	0.0
15251x22408	0.0
14934x22590	0.0
15251x22772	0.0
14934x22954	0.0
15251x23137	0.0
14934x23319	0.0
15251x23501	0.0
14934x23683	0.0
15251x23865	0.0
14934x24048	0.0
15251x24230	0.0
14934x24412	0.0
15251x24594	0.0
14934x24777	0.0
15251x24959	0.0
14934x25141	0.0
15251x25323	0.0
14934x25506	0.0
15251x25688	0.0
14934x25870	0.0
15251x26052	0.0
14934x26234	0.0
15251x26417	0.0
14934x26599	0.0
15251x26781	0.0
14934x26963	0.0
15252x27146	0.0
14935x27328	0.0
15252x27510	0.0
14935x27692	0.0
15252x27874	0.0
15565x4732	1.0
15882x4914	1.0
15565x5096	1.0
15882x5278	1.0
15565x5461	1.0
15882x5643	1.0
15565x5825	1.0
15882x6007	1.0
15565x6190	1.0
15882x6372	1.0
15565x6554	1.0
15882x6736	1.0
15565x6919	1.0
15882x7101	1.0
15565x7283	1.0
15882x7465	1.0
15565x7647	1.0
15882x7830	1.0
15565x8012	1.0
15882x8194	1.0
15565x8376	1.0
15882x8559	1.0
15565x8741	0.0
15882x8923	0.0
15565x9105	0.0
15882x9287	0.0
15565x9470	0.0
15882x9652	0.0
15565x9834	0.0
15883x10016	0.0
15566x10199	0.0
15883x10381	0.0
15566x10563	0.0
15883x10745	0.0
15566x10927	0.0
15883x11110	0.0
15566x11292	0.0
15883x11474	0.0
15566x11656	0.0
15883x11839	0.0
15566x12021	0.0
15883x12203	0.0
15566x12385	0.0
15883x12567	0.0
15566x12750	0.0
15883x12932	0.0
15566x13114	0.0
15883x13296	0.0
15566x13479	0.0
15883x13661	0.0
15566x13843	0.0
15883x14025	0.0
15566x14208	0.0
15883x14390	0.0
15566x14572	0.0
15883x14754	0.0
15566x14936	0.0
15883x15119	0.0
15566x15301	0.0
15884x15483	0.0
15567x15665	0.0
15884x15847	0.0
15567x16030	0.0
15884x16212	0.0
15567x16394	0.0
15884x16576	0.0
15567x16759	0.0
15884x16941	0.0
15567x17123	0.0
15884x17305	0.0
15567x17488	0.0
15884x17670	0.0
15567x17852	0.0
15884x18034	0.0
15567x18216	0.0
15884x18399	0.0
15567x18581	0.0
15884x18763	0.0
15567x18945	0.0
15884x19128	0.0
15567x19310	0.0
15884x19492	0.0
15567x19674	0.0
15884x19856	0.0
15567x20039	0.0
15884x20221	0.0
15567x20403	0.0
15884x20585	0.0
15567x20768	0.0
15885x20950	0.0
15568x21132	0.0
15885x21314	0.0
15568x21496	0.0
15885x21679	0.0
15568x21861	0.0
15885x22043	0.0
15568x22225	0.0
15885x22408	0.0
15568x22590	0.0
15885x22772	0.0
15568x22954	0.0
15885x23136	0.0
15568x23319	0.0
15885x23501	0.0
15568x23683	0.0
15885x23865	0.0
15568x24048	0.0
15885x24230	0.0
15568x24412	0.0
15885x24594	0.0
15568x24777	0.0
15885x24959	0.0
15568x25141	0.0
15885x25323	0.0
15568x25505	0.0
15885x25688	0.0
15568x25870	0.0
15885x26052	0.0
15568x26234	0.0
15886x26416	0.0
15569x26599	0.0
15886x26781	0.0
15569x26963	0.0
15886x27145	0.0
15569x27328	0.0
15886x27510	0.0
15569x27692	0.0
15886x27874	0.0
16199x4732	1.0
16516x4914	1.0
16199x5096	1.0
16516x5278	1.0
16199x5461	1.0
16516x5643	1.0
16199x5825	1.0
16516x6007	1.0
16199x6190	1.0
16516x6372	1.0
16199x6554	1.0
16516x6736	1.0
16199x6918	1.0
16516x7101	1.0
16199x7283	1.0
16516x7465	1.0
16199x7647	1.0
16516x7829	1.0
16199x8012	1.0
16516x8194	1.0
16199x8376	1.0
16516x8558	0.0
16199x8741	0.0
16517x8923	0.0
16199x9105	0.0
16517x9287	0.0
16200x9470	0.0
16517x9652	0.0
16200x9834	0.0
16517x10016	0.0
16200x10198	0.0
16517x10381	0.0
16200x10563	0.0
16517x10745	0.0
16200x10927	0.0
16517x11110	0.0
16200x11292	0.0
16517x11474	0.0
16200x11656	0.0
16517x11838	0.0
16200x12021	0.0
16517x12203	0.0
16200x12385	0.0
16517x12567	0.0
16200x12750	0.0
16517x12932	0.0
16200x13114	0.0
16517x13296	0.0
16200x13479	0.0
16517x13661	0.0
16200x13843	0.0
16517x14025	0.0
16200x14207	0.0
16518x14390	0.0
16200x14572	0.0
16518x14754	0.0
16201x14936	0.0
16518x15118	0.0
16201x15301	0.0
16518x15483	0.0
16201x15665	0.0
16518x15847	0.0
16201x16030	0.0
16518x16212	0.0
16201x16394	0.0
16518x16576	0.0
16201x16759	0.0
16518x16941	0.0
16201x17123	0.0
16518x17305	0.0
16201x17487	0.0
16518x17670	0.0
16201x17852	0.0
16518x18034	0.0
16201x18216	0.0
16518x18399	0.0
16201x18581	0.0
16518x18763	0.0
16201x18945	0.0
16518x19127	0.0
16201x19310	0.0
16518x19492	0.0
16201x19674	0.0
16518x19856	0.0
