	region
3069x17780	0.0
3064x18128	0.0
3059x18475	0.0
2754x18645	0.0
3054x18823	0.0
2749x18992	0.0
3049x19171	0.0
2744x19340	0.0
3044x19518	0.0
2739x19688	0.0
3039x19866	0.0
2734x20035	0.0
3034x20214	0.0
2729x20383	0.0
3029x20561	0.0
2724x20731	0.0
3024x20909	0.0
2719x21078	0.0
3019x21257	0.0
2714x21426	0.0
3013x21604	0.0
2708x21774	0.0
3008x21952	0.0
2703x22121	0.0
3003x22299	0.0
2698x22469	0.0
2998x22647	0.0
2693x22817	0.0
2993x22995	0.0
2988x23342	0.0
3853x5621	0.0
3548x5791	0.0
3848x5969	0.0
3543x6138	0.0
3842x6317	0.0
3537x6486	0.0
3837x6664	0.0
3532x6834	0.0
3832x7012	0.0
3527x7181	0.0
3827x7359	0.0
3522x7529	0.0
3822x7707	0.0
3517x7877	0.0
3817x8055	0.0
3512x8224	0.0
3812x8402	0.0
3507x8572	0.0
3807x8750	0.0
3502x8919	0.0
3802x9098	0.0
3497x9267	0.0
3797x9445	0.0
3492x9615	0.0
3792x9793	0.0
3487x9962	0.0
3786x10141	0.0
3481x10310	0.0
3781x10488	0.0
3476x10658	0.0
3776x10836	0.0
3471x11005	0.0
3771x11184	0.0
3466x11353	0.0
3766x11531	0.0
3461x11701	0.0
3761x11879	0.0
3456x12048	0.0
3756x12227	0.0
3451x12396	0.0
3751x12574	0.0
3446x12744	0.0
3746x12922	0.0
3441x13091	0.0
3741x13269	0.0
3436x13439	0.0
3735x13617	0.0
3430x13787	0.0
3410x15177	0.0
3405x15525	0.0
3400x15872	0.0
3395x16220	0.0
3679x17441	0.0
3374x17611	0.0
3674x17789	0.0
3369x17958	0.0
3669x18137	0.0
3364x18306	0.0
3664x18484	0.0
3359x18654	0.0
3659x18832	0.0
3354x19001	0.0
3654x19179	0.0
3349x19349	0.0
3649x19527	0.0
3344x19697	0.0
3644x19875	0.0
3339x20044	0.0
3639x20222	0.0
3334x20392	0.0
3634x20570	0.0
3329x20739	0.0
3629x20918	0.0
3324x21087	0.0
3623x21265	0.0
3318x21435	0.0
3618x21613	0.0
3313x21782	0.0
3613x21961	0.0
3308x22130	0.0
3608x22308	0.0
3303x22478	0.0
3603x22656	0.0
3298x22825	0.0
3598x23004	0.0
3293x23173	0.0
3593x23351	0.0
3288x23521	0.0
3588x23699	0.0
3283x23868	0.0
3583x24047	0.0
3278x24216	0.0
3578x24394	0.0
3273x24564	0.0
3573x24742	0.0
4463x5282	0.0
4158x5452	0.0
4458x5630	0.0
4153x5799	0.0
4452x5978	0.0
4147x6147	0.0
4447x6325	0.0
4142x6495	0.0
4442x6673	0.0
4137x6842	0.0
4437x7021	0.0
4132x7190	0.0
4432x7368	0.0
4127x7538	0.0
4427x7716	0.0
4122x7885	0.0
4422x8064	0.0
4117x8233	0.0
4417x8411	0.0
4112x8581	0.0
4412x8759	0.0
4107x8928	0.0
4407x9107	0.0
4102x9276	0.0
4402x9454	0.0
4097x9624	0.0
4396x9802	0.0
4091x9971	0.0
4391x10150	0.0
4086x10319	0.0
4386x10497	0.0
4081x10667	0.0
4381x10845	0.0
4076x11014	0.0
4376x11192	0.0
4071x11362	0.0
4371x11540	0.0
4066x11709	0.0
4366x11888	0.0
4061x12057	0.0
4361x12235	0.0
4056x12405	0.0
4356x12583	0.0
4051x12752	0.0
4351x12931	0.0
4046x13100	0.0
4345x13278	0.0
4040x13448	0.0
4340x13626	0.0
4035x13795	0.0
4335x13974	0.0
3990x16924	0.0
4289x17102	0.0
3984x17272	0.0
4284x17450	0.0
3979x17620	0.0
4279x17798	0.0
3974x17967	0.0
4274x18145	0.0
3969x18315	0.0
4269x18493	0.0
3964x18662	0.0
4264x18841	0.0
3959x19010	0.0
4259x19188	0.0
3954x19358	0.0
4254x19536	0.0
3949x19705	0.0
4249x19884	0.0
3944x20053	0.0
4244x20231	0.0
3939x20401	0.0
4239x20579	0.0
3934x20748	0.0
4233x20927	0.0
3928x21096	0.0
4228x21274	0.0
3923x21444	0.0
4223x21622	0.0
3918x21791	0.0
4218x21970	0.0
3913x22139	0.0
4213x22317	0.0
3908x22487	0.0
4208x22665	0.0
3903x22834	0.0
4203x23012	0.0
3898x23182	0.0
4198x23360	0.0
3893x23530	0.0
4193x23708	0.0
3888x23877	0.0
4188x24055	0.0
3883x24225	0.0
4183x24403	0.0
3878x24572	0.0
4177x24751	0.0
4773x4765	0.0
5073x4944	0.0
4768x5113	0.0
5068x5291	0.0
4763x5461	0.0
5062x5639	0.0
4757x5808	0.0
5057x5987	0.0
4752x6156	0.0
5052x6334	0.0
4747x6504	0.0
5047x6682	0.0
4742x6851	0.0
5042x7030	0.0
4737x7199	0.0
5037x7377	0.0
4732x7547	0.0
5032x7725	0.0
4727x7894	0.0
5027x8072	0.0
4722x8242	0.0
5022x8420	0.0
4717x8590	0.0
5017x8768	0.0
4712x8937	0.0
5012x9115	0.0
4707x9285	0.0
5006x9463	0.0
4701x9632	0.0
5001x9811	0.0
4696x9980	0.0
4996x10158	0.0
4691x10328	0.0
4991x10506	0.0
4686x10675	0.0
4986x10854	0.0
4681x11023	0.0
4981x11201	0.0
4676x11371	0.0
4976x11549	0.0
4671x11718	0.0
4971x11897	0.0
4666x12066	0.0
4966x12244	0.0
4661x12414	0.0
4961x12592	0.0
4656x12761	0.0
4955x12940	0.0
4650x13109	0.0
4950x13287	0.0
4645x13457	0.0
4945x13635	0.0
4640x13804	0.0
4940x13982	0.0
4594x16933	0.0
4894x17111	0.0
4589x17281	0.0
4889x17459	0.0
4584x17628	0.0
4579x17976	0.0
4574x18324	0.0
4874x18502	0.0
4569x18671	0.0
4869x18850	0.0
4564x19019	0.0
4864x19197	0.0
4559x19367	0.0
4859x19545	0.0
4554x19714	0.0
4854x19893	0.0
4549x20062	0.0
4849x20240	0.0
4544x20410	0.0
4843x20588	0.0
4538x20757	0.0
4838x20935	0.0
4533x21105	0.0
4833x21283	0.0
4528x21452	0.0
4828x21631	0.0
4523x21800	0.0
4823x21978	0.0
4518x22148	0.0
4818x22326	0.0
4513x22495	0.0
4813x22674	0.0
4508x22843	0.0
4808x23021	0.0
4503x23191	0.0
4803x23369	0.0
4498x23538	0.0
4798x23717	0.0
4493x23886	0.0
4793x24064	0.0
4488x24234	0.0
4787x24412	0.0
4482x24581	0.0
4782x24760	0.0
5683x4605	0.0
5378x4774	0.0
5678x4953	0.0
5373x5122	0.0
5672x5300	0.0
5367x5470	0.0
5667x5648	0.0
5362x5817	0.0
5662x5995	0.0
5357x6165	0.0
5657x6343	0.0
5352x6512	0.0
5652x6691	0.0
5347x6860	0.0
5647x7038	0.0
5342x7208	0.0
5642x7386	0.0
5337x7555	0.0
5637x7734	0.0
5332x7903	0.0
5632x8081	0.0
5327x8251	0.0
5627x8429	0.0
5322x8598	0.0
5622x8777	0.0
5317x8946	0.0
5616x9124	0.0
5311x9294	0.0
5611x9472	0.0
5306x9641	0.0
5606x9820	0.0
5301x9989	0.0
5601x10167	0.0
5296x10337	0.0
5596x10515	0.0
5291x10684	0.0
5591x10863	0.0
5286x11032	0.0
5586x11210	0.0
5281x11380	0.0
5581x11558	0.0
5276x11727	0.0
5576x11905	0.0
5271x12075	0.0
5571x12253	0.0
5266x12423	0.0
5565x12601	0.0
5260x12770	0.0
5560x12948	0.0
5255x13118	0.0
5555x13296	0.0
5250x13465	0.0
5550x13644	0.0
5245x13813	0.0
5545x13991	0.0
5240x14161	0.0
5540x14339	0.0
5235x14508	0.0
5499x17120	0.0
5194x17290	0.0
5494x17468	0.0
5189x17637	0.0
5489x17815	0.0
5184x17985	0.0
5484x18163	0.0
5179x18333	0.0
5479x18511	0.0
5174x18680	0.0
5474x18858	0.0
5169x19028	0.0
5469x19206	0.0
5164x19375	0.0
5464x19554	0.0
5159x19723	0.0
5459x19901	0.0
5154x20071	0.0
5453x20249	0.0
5148x20418	0.0
5448x20597	0.0
5143x20766	0.0
5443x20944	0.0
5138x21114	0.0
5438x21292	0.0
5133x21461	0.0
5433x21640	0.0
5128x21809	0.0
5428x21987	0.0
5123x22157	0.0
5423x22335	0.0
5118x22504	0.0
5418x22683	0.0
5113x22852	0.0
5413x23030	0.0
5108x23200	0.0
5408x23378	0.0
5103x23547	0.0
5403x23726	0.0
5098x23895	0.0
5397x24073	0.0
5092x24243	0.0
5392x24421	0.0
5087x24590	0.0
5387x24768	0.0
6293x4266	0.0
5988x4435	0.0
6288x4614	0.0
5983x4783	0.0
6282x4961	0.0
5977x5131	0.0
6277x5309	0.0
5972x5478	0.0
6272x5657	0.0
5967x5826	0.0
6267x6004	0.0
5962x6174	0.0
6262x6352	0.0
5957x6521	0.0
6257x6700	0.0
5952x6869	0.0
6252x7047	0.0
5947x7217	0.0
6247x7395	0.0
5942x7564	0.0
6242x7743	0.0
5937x7912	0.0
6237x8090	0.0
5932x8260	0.0
6232x8438	0.0
5927x8607	0.0
6226x8785	0.0
5921x8955	0.0
6221x9133	0.0
5916x9303	0.0
6216x9481	0.0
5911x9650	0.0
6211x9828	0.0
5906x9998	0.0
6206x10176	0.0
5901x10345	0.0
6201x10524	0.0
5896x10693	0.0
6196x10871	0.0
5891x11041	0.0
6191x11219	0.0
5886x11388	0.0
6186x11567	0.0
5881x11736	0.0
6181x11914	0.0
5876x12084	0.0
6175x12262	0.0
5870x12431	0.0
6170x12610	0.0
5865x12779	0.0
6165x12957	0.0
5860x13127	0.0
6160x13305	0.0
5855x13474	0.0
6155x13653	0.0
5850x13822	0.0
6150x14000	0.0
5845x14170	0.0
6145x14348	0.0
5840x14517	0.0
6119x16086	0.0
6114x16434	0.0
6109x16781	0.0
5804x16951	0.0
6104x17129	0.0
5799x17298	0.0
6099x17477	0.0
5794x17646	0.0
6094x17824	0.0
5789x17994	0.0
6089x18172	0.0
5784x18341	0.0
6084x18520	0.0
5779x18689	0.0
6079x18867	0.0
5774x19037	0.0
6074x19215	0.0
5769x19384	0.0
6069x19563	0.0
5764x19732	0.0
6063x19910	0.0
5758x20080	0.0
6058x20258	0.0
5753x20427	0.0
6053x20606	0.0
5748x20775	0.0
6048x20953	0.0
5743x21123	0.0
6043x21301	0.0
5738x21470	0.0
6038x21648	0.0
5733x21818	0.0
6033x21996	0.0
5728x22166	0.0
6028x22344	0.0
5723x22513	0.0
6023x22691	0.0
5718x22861	0.0
6018x23039	0.0
5713x23208	0.0
6013x23387	0.0
5708x23556	0.0
6007x23734	0.0
5702x23904	0.0
6002x24082	0.0
5697x24251	0.0
5997x24430	0.0
5692x24599	0.0
5992x24777	0.0
6898x4275	0.0
6593x4444	0.0
6892x4623	0.0
6587x4792	0.0
6887x4970	0.0
6582x5140	0.0
6882x5318	0.0
6577x5487	0.0
6877x5666	0.0
6572x5835	0.0
6872x6013	0.0
6567x6183	0.0
6867x6361	0.0
6562x6530	0.0
6862x6708	0.0
6557x6878	0.0
6857x7056	0.0
6552x7226	0.0
6852x7404	0.0
6547x7573	0.0
6847x7751	0.0
6542x7921	0.0
6842x8099	0.0
6537x8268	0.0
6836x8447	0.0
6531x8616	0.0
6831x8794	0.0
6526x8964	0.0
6826x9142	0.0
6521x9311	0.0
6821x9490	0.0
6516x9659	0.0
6816x9837	0.0
6511x10007	0.0
6811x10185	0.0
6506x10354	0.0
6806x10533	0.0
6501x10702	0.0
6801x10880	0.0
6496x11050	0.0
6796x11228	0.0
6491x11397	0.0
6791x11576	0.0
6486x11745	0.0
6785x11923	0.0
6480x12093	0.0
6780x12271	0.0
6475x12440	0.0
6775x12618	0.0
6470x12788	0.0
6770x12966	0.0
6465x13136	0.0
6765x13314	0.0
6460x13483	0.0
6760x13661	0.0
6455x13831	0.0
6755x14009	0.0
6450x14178	0.0
6750x14357	0.0
6445x14526	0.0
6740x15052	0.0
6735x15400	0.0
6430x15569	0.0
6729x15747	0.0
6424x15917	0.0
6724x16095	0.0
6419x16264	0.0
6719x16443	0.0
6414x16612	0.0
6714x16790	0.0
6409x16960	0.0
6709x17138	0.0
6404x17307	0.0
6704x17486	0.0
6399x17655	0.0
6699x17833	0.0
6394x18003	0.0
6694x18181	0.0
6389x18350	0.0
6689x18529	0.0
6384x18698	0.0
6684x18876	0.0
6379x19046	0.0
6679x19224	0.0
6374x19393	0.0
6673x19571	0.0
6368x19741	0.0
6668x19919	0.0
6363x20088	0.0
6663x20267	0.0
6358x20436	0.0
6658x20614	0.0
6353x20784	0.0
6653x20962	0.0
6348x21131	0.0
6648x21310	0.0
6343x21479	0.0
6643x21657	0.0
6338x21827	0.0
6638x22005	0.0
6333x22174	0.0
6633x22353	0.0
6328x22522	0.0
6628x22700	0.0
6323x22870	0.0
6623x23048	0.0
6318x23217	0.0
6617x23396	0.0
6312x23565	0.0
6612x23743	0.0
6307x23913	0.0
6607x24091	0.0
6302x24260	0.0
6602x24439	0.0
6297x24608	0.0
6597x24786	0.0
7502x4284	0.0
7197x4453	0.0
7497x4631	0.0
7192x4801	0.0
7492x4979	0.0
7187x5148	0.0
7487x5327	0.0
7182x5496	0.0
7482x5674	0.0
7177x5844	0.0
7477x6022	0.0
7172x6191	0.0
7472x6370	0.0
7167x6539	0.0
7467x6717	0.0
7162x6887	0.0
7462x7065	0.0
7157x7234	0.0
7457x7413	0.0
7152x7582	0.0
7452x7760	0.0
7147x7930	0.0
7446x8108	0.0
7141x8277	0.0
7441x8456	0.0
7136x8625	0.0
7436x8803	0.0
7131x8973	0.0
7431x9151	0.0
7126x9320	0.0
7426x9499	0.0
7121x9668	0.0
7421x9846	0.0
7116x10016	0.0
7416x10194	0.0
7111x10363	0.0
7411x10541	0.0
7106x10711	0.0
7406x10889	0.0
7101x11059	0.0
7401x11237	0.0
7096x11406	0.0
7395x11584	0.0
7090x11754	0.0
7390x11932	0.0
7085x12101	0.0
7385x12280	0.0
7080x12449	0.0
7380x12627	0.0
7075x12797	0.0
7375x12975	0.0
7070x13144	0.0
7370x13323	0.0
7065x13492	0.0
7365x13670	0.0
7060x13840	0.0
7055x14187	0.0
7050x14535	0.0
7350x14713	0.0
7045x14883	0.0
7345x15061	0.0
7040x15230	0.0
7339x15409	0.0
7034x15578	0.0
7334x15756	0.0
7029x15926	0.0
7329x16104	0.0
7024x16273	0.0
7324x16451	0.0
7019x16621	0.0
7319x16799	0.0
7014x16969	0.0
7314x17147	0.0
7009x17316	0.0
7309x17494	0.0
7004x17664	0.0
7304x17842	0.0
6999x18011	0.0
7299x18190	0.0
6994x18359	0.0
7294x18537	0.0
6989x18707	0.0
7289x18885	0.0
6984x19054	0.0
7283x19233	0.0
6978x19402	0.0
7278x19580	0.0
6973x19750	0.0
7273x19928	0.0
6968x20097	0.0
7268x20276	0.0
6963x20445	0.0
7263x20623	0.0
6958x20793	0.0
7258x20971	0.0
6953x21140	0.0
7253x21319	0.0
6948x21488	0.0
7248x21666	0.0
6943x21836	0.0
7243x22014	0.0
6938x22183	0.0
7238x22361	0.0
6933x22531	0.0
7233x22709	0.0
6928x22879	0.0
7227x23057	0.0
6922x23226	0.0
7222x23404	0.0
6917x23574	0.0
7217x23752	0.0
6912x23921	0.0
7212x24100	0.0
6907x24269	0.0
7207x24447	0.0
6902x24617	0.0
7202x24795	0.0
8107x4293	0.0
7802x4462	0.0
8102x4640	0.0
7797x4810	0.0
8097x4988	0.0
7792x5157	0.0
8092x5336	0.0
7787x5505	0.0
8087x5683	0.0
7782x5853	0.0
8082x6031	0.0
7777x6200	0.0
8077x6379	0.0
7772x6548	0.0
8072x6726	0.0
7767x6896	0.0
8067x7074	0.0
7762x7243	0.0
8062x7421	0.0
7757x7591	0.0
8056x7769	0.0
7751x7939	0.0
8051x8117	0.0
7746x8286	0.0
8046x8464	0.0
7741x8634	0.0
8041x8812	0.0
7736x8981	0.0
8036x9160	0.0
7731x9329	0.0
8031x9507	0.0
7726x9677	0.0
8026x9855	0.0
7721x10024	0.0
8021x10203	0.0
7716x10372	0.0
8016x10550	0.0
7711x10720	0.0
8011x10898	0.0
7706x11067	0.0
8005x11246	0.0
7700x11415	0.0
8000x11593	0.0
7695x11763	0.0
7995x11941	0.0
7690x12110	0.0
7990x12289	0.0
7685x12458	0.0
7985x12636	0.0
7680x12806	0.0
7980x12984	0.0
7675x13153	0.0
7975x13332	0.0
7670x13501	0.0
7970x13679	0.0
7665x13849	0.0
7965x14027	0.0
7660x14196	0.0
7960x14374	0.0
7655x14544	0.0
7955x14722	0.0
7650x14891	0.0
7949x15070	0.0
7644x15239	0.0
7944x15417	0.0
7639x15587	0.0
7939x15765	0.0
7634x15934	0.0
7934x16113	0.0
7629x16282	0.0
7929x16460	0.0
7624x16630	0.0
7924x16808	0.0
7619x16977	0.0
7919x17156	0.0
7614x17325	0.0
7914x17503	0.0
7609x17673	0.0
7909x17851	0.0
7604x18020	0.0
7904x18199	0.0
7599x18368	0.0
7899x18546	0.0
7594x18716	0.0
7893x18894	0.0
7588x19063	0.0
7888x19242	0.0
7583x19411	0.0
7883x19589	0.0
7578x19759	0.0
7878x19937	0.0
7573x20106	0.0
7873x20284	0.0
7568x20454	0.0
7868x20632	0.0
7563x20802	0.0
7863x20980	0.0
7558x21149	0.0
7858x21327	0.0
7553x21497	0.0
7853x21675	0.0
7548x21844	0.0
7848x22023	0.0
7543x22192	0.0
7843x22370	0.0
7538x22540	0.0
7837x22718	0.0
7532x22887	0.0
7832x23066	0.0
7527x23235	0.0
7827x23413	0.0
7522x23583	0.0
7822x23761	0.0
7517x23930	0.0
7817x24109	0.0
7512x24278	0.0
7812x24456	0.0
7507x24626	0.0
7807x24804	0.0
8717x3954	1.0
8412x4123	1.0
8712x4302	1.0
8407x4471	1.0
8707x4649	1.0
8402x4819	0.0
8702x4997	1.0
8397x5166	0.0
8697x5344	1.0
8392x5514	0.0
8692x5692	1.0
8387x5862	0.0
8687x6040	1.0
8382x6209	0.0
8682x6387	1.0
8377x6557	0.0
8677x6735	1.0
8372x6904	0.0
8672x7083	0.0
8367x7252	0.0
8666x7430	0.0
8361x7600	0.0
8661x7778	0.0
8356x7947	0.0
8656x8126	0.0
8351x8295	0.0
8651x8473	0.0
8346x8643	0.0
8646x8821	0.0
8341x8990	0.0
8641x9169	0.0
8336x9338	0.0
8636x9516	0.0
8331x9686	0.0
8631x9864	0.0
8326x10033	0.0
8626x10212	0.0
8321x10381	0.0
8621x10559	0.0
8316x10729	0.0
8615x10907	0.0
8310x11076	0.0
8610x11254	0.0
8305x11424	0.0
8605x11602	0.0
8300x11772	0.0
8600x11950	0.0
8295x12119	0.0
8595x12297	0.0
8290x12467	0.0
8590x12645	0.0
8285x12814	0.0
8585x12993	0.0
8280x13162	0.0
8580x13340	0.0
8275x13510	0.0
8575x13688	0.0
8270x13857	0.0
8570x14036	0.0
8265x14205	0.0
8565x14383	0.0
8260x14553	0.0
8559x14731	0.0
8254x14900	0.0
8554x15079	0.0
8249x15248	0.0
8549x15426	0.0
8244x15596	0.0
8544x15774	0.0
8239x15943	0.0
8539x16122	0.0
8234x16291	0.0
8534x16469	0.0
8229x16639	0.0
8529x16817	0.0
8224x16986	0.0
8524x17164	0.0
8219x17334	0.0
8519x17512	0.0
8214x17682	0.0
8514x17860	0.0
8209x18029	0.0
8509x18207	0.0
8204x18377	0.0
8503x18555	0.0
8198x18724	0.0
8498x18903	0.0
8193x19072	0.0
8493x19250	0.0
8188x19420	0.0
8488x19598	0.0
8183x19767	0.0
8483x19946	0.0
8178x20115	0.0
8478x20293	0.0
8173x20463	0.0
8473x20641	0.0
8168x20810	0.0
8468x20989	0.0
8163x21158	0.0
8463x21336	0.0
8158x21506	0.0
8458x21684	0.0
8153x21853	0.0
8453x22032	0.0
8148x22201	0.0
8447x22379	0.0
8142x22549	0.0
8442x22727	0.0
8137x22896	0.0
8437x23075	0.0
8132x23244	0.0
8432x23422	0.0
8127x23592	0.0
8427x23770	0.0
8122x23939	0.0
8422x24117	0.0
8117x24287	0.0
8417x24465	0.0
8112x24634	0.0
8412x24813	0.0
9327x3615	1.0
9022x3784	1.0
9322x3963	1.0
9017x4132	1.0
9317x4310	1.0
9012x4480	1.0
9312x4658	1.0
9007x4827	1.0
9307x5006	1.0
9002x5175	1.0
9302x5353	1.0
8997x5523	1.0
9297x5701	1.0
8992x5870	1.0
9292x6049	1.0
8987x6218	1.0
9287x6396	1.0
8982x6566	1.0
9282x6744	1.0
8977x6913	0.0
9276x7092	0.0
8971x7261	0.0
9271x7439	0.0
8966x7609	0.0
9266x7787	0.0
8961x7956	0.0
9261x8135	0.0
8956x8304	0.0
9256x8482	0.0
8951x8652	0.0
9251x8830	0.0
8946x8999	0.0
9246x9177	0.0
8941x9347	0.0
9241x9525	0.0
8936x9694	0.0
9236x9873	0.0
8931x10042	0.0
9231x10220	0.0
8926x10390	0.0
9225x10568	0.0
8920x10737	0.0
9220x10916	0.0
8915x11085	0.0
9215x11263	0.0
8910x11433	0.0
9210x11611	0.0
8905x11780	0.0
9205x11959	0.0
8900x12128	0.0
9200x12306	0.0
8895x12476	0.0
9195x12654	0.0
8890x12823	0.0
8885x13171	0.0
9185x13349	0.0
8880x13519	0.0
9180x13697	0.0
8875x13866	0.0
9175x14045	0.0
8870x14214	0.0
9169x14392	0.0
8864x14562	0.0
9164x14740	0.0
8859x14909	0.0
9159x15087	0.0
8854x15257	0.0
9154x15435	0.0
8849x15605	0.0
9149x15783	0.0
8844x15952	0.0
9144x16130	0.0
8839x16300	0.0
9139x16478	0.0
8834x16647	0.0
9134x16826	0.0
8829x16995	0.0
9129x17173	0.0
8824x17343	0.0
9124x17521	0.0
8819x17690	0.0
9119x17869	0.0
8814x18038	0.0
9113x18216	0.0
8808x18386	0.0
9108x18564	0.0
8803x18733	0.0
9103x18912	0.0
8798x19081	0.0
9098x19259	0.0
8793x19429	0.0
9093x19607	0.0
8788x19776	0.0
9088x19955	0.0
8783x20124	0.0
9083x20302	0.0
8778x20472	0.0
9078x20650	0.0
8773x20819	0.0
9073x20997	0.0
8768x21167	0.0
9068x21345	0.0
8763x21515	0.0
9063x21693	0.0
8758x21862	0.0
9057x22040	0.0
8752x22210	0.0
9052x22388	0.0
8747x22557	0.0
9047x22736	0.0
8742x22905	0.0
9042x23083	0.0
8737x23253	0.0
9037x23431	0.0
8732x23600	0.0
9032x23779	0.0
8727x23948	0.0
9027x24126	0.0
8722x24296	0.0
9022x24474	0.0
8717x24643	0.0
9017x24822	0.0
9932x3624	1.0
9627x3793	1.0
9927x3972	1.0
9622x4141	1.0
9922x4319	1.0
9617x4489	1.0
9917x4667	1.0
9612x4836	1.0
9912x5015	1.0
9607x5184	1.0
9907x5362	1.0
9602x5532	1.0
9902x5710	1.0
9597x5879	1.0
9897x6057	1.0
9592x6227	1.0
9892x6405	1.0
9587x6575	1.0
9886x6753	1.0
9581x6922	0.0
9881x7100	0.0
9576x7270	0.0
9876x7448	0.0
9571x7617	0.0
9871x7796	0.0
9566x7965	0.0
9866x8143	0.0
9561x8313	0.0
9861x8491	0.0
9556x8660	0.0
9856x8839	0.0
9551x9008	0.0
9851x9186	0.0
9546x9356	0.0
9846x9534	0.0
9541x9703	0.0
9841x9882	0.0
9536x10051	0.0
9835x10229	0.0
9530x10399	0.0
9830x10577	0.0
9525x10746	0.0
9825x10925	0.0
9520x11094	0.0
9820x11272	0.0
9515x11442	0.0
9815x11620	0.0
9510x11789	0.0
9810x11967	0.0
9505x12137	0.0
9805x12315	0.0
9500x12485	0.0
9800x12663	0.0
9495x12832	0.0
9795x13010	0.0
9490x13180	0.0
9790x13358	0.0
9485x13527	0.0
9785x13706	0.0
9480x13875	0.0
9779x14053	0.0
9474x14223	0.0
9774x14401	0.0
9469x14570	0.0
9769x14749	0.0
9464x14918	0.0
9764x15096	0.0
9459x15266	0.0
9759x15444	0.0
9454x15613	0.0
9754x15792	0.0
9449x15961	0.0
9749x16139	0.0
9444x16309	0.0
9744x16487	0.0
9439x16656	0.0
9739x16835	0.0
9434x17004	0.0
9734x17182	0.0
9429x17352	0.0
9729x17530	0.0
9424x17699	0.0
9723x17878	0.0
9418x18047	0.0
9718x18225	0.0
9413x18395	0.0
9713x18573	0.0
9408x18742	0.0
9708x18920	0.0
9403x19090	0.0
9703x19268	0.0
9398x19437	0.0
9698x19616	0.0
9393x19785	0.0
9693x19963	0.0
9388x20133	0.0
9688x20311	0.0
9383x20480	0.0
9683x20659	0.0
9378x20828	0.0
9678x21006	0.0
9373x21176	0.0
9673x21354	0.0
9368x21523	0.0
9667x21702	0.0
9362x21871	0.0
9662x22049	0.0
9357x22219	0.0
9657x22397	0.0
9352x22566	0.0
9652x22745	0.0
9347x22914	0.0
9647x23092	0.0
9342x23262	0.0
9642x23440	0.0
9337x23609	0.0
9637x23788	0.0
9332x23957	0.0
9632x24135	0.0
9327x24305	0.0
9627x24483	0.0
9322x24652	0.0
9622x24830	0.0
10547x2938	0.0
10537x3633	1.0
10232x3802	1.0
10532x3980	1.0
10227x4150	1.0
10527x4328	1.0
10222x4497	1.0
10522x4676	1.0
10217x4845	1.0
10517x5023	1.0
10212x5193	1.0
10512x5371	1.0
10207x5540	1.0
10507x5719	1.0
10202x5888	1.0
10502x6066	1.0
10197x6236	1.0
10496x6414	1.0
10191x6583	1.0
10491x6762	1.0
10186x6931	1.0
10486x7109	0.0
10181x7279	0.0
10481x7457	0.0
10176x7626	0.0
10476x7805	0.0
10171x7974	0.0
10471x8152	0.0
10166x8322	0.0
10466x8500	0.0
10161x8669	0.0
10461x8848	0.0
